Club,Country,Level,Elo,From,To
Aue,GER,2,1391.54101562,2004-02-02,2004-02-08
Aue,GER,2,1397.93359375,2004-02-09,2004-02-15
Aue,GER,2,1388.50183105,2004-02-16,2004-02-22
Aue,GER,2,1380.41027832,2004-02-23,2004-02-24
Aue,GER,2,1379.70031738,2004-02-25,2004-02-25
Aue,GER,2,1377.30773926,2004-02-26,2004-02-27
Aue,GER,2,1373.19360352,2004-02-28,2004-03-07
Aue,GER,2,1378.88195801,2004-03-08,2004-03-09
Aue,GER,2,1378.81079102,2004-03-10,2004-03-10
Aue,GER,2,1377.51196289,2004-03-11,2004-03-14
Aue,GER,2,1399.28430176,2004-03-15,2004-03-21
Aue,GER,2,1408.12573242,2004-03-22,2004-03-28
Aue,GER,2,1423.73266602,2004-03-29,2004-04-04
Aue,GER,2,1434.88793945,2004-04-05,2004-04-11
Aue,GER,2,1439.515625,2004-04-12,2004-04-16
Aue,GER,2,1447.59741211,2004-04-17,2004-04-25
Aue,GER,2,1448.41870117,2004-04-26,2004-05-02
Aue,GER,2,1438.99853516,2004-05-03,2004-05-09
Aue,GER,2,1445.27490234,2004-05-10,2004-05-16
Aue,GER,2,1446.63208008,2004-05-17,2004-05-23
Aue,GER,2,1442.68823242,2004-05-24,2004-08-07
Aue,GER,2,1460.65844727,2004-08-08,2004-08-11
Aue,GER,2,1464.48730469,2004-08-12,2004-08-13
Aue,GER,2,1475.27575684,2004-08-14,2004-08-25
Aue,GER,2,1474.89282227,2004-08-26,2004-08-29
Aue,GER,2,1470.18054199,2004-08-30,2004-09-12
Aue,GER,2,1466.44250488,2004-09-13,2004-09-14
Aue,GER,2,1463.54418945,2004-09-15,2004-09-15
Aue,GER,2,1470.65881348,2004-09-16,2004-09-16
Aue,GER,2,1473.7166748,2004-09-17,2004-09-19
Aue,GER,2,1461.00842285,2004-09-20,2004-09-26
Aue,GER,2,1459.31347656,2004-09-27,2004-09-28
Aue,GER,2,1459.45202637,2004-09-29,2004-09-29
Aue,GER,2,1463.29309082,2004-09-30,2004-09-30
Aue,GER,2,1459.11853027,2004-10-01,2004-10-03
Aue,GER,2,1448.76867676,2004-10-04,2004-10-15
Aue,GER,2,1464.19946289,2004-10-16,2004-10-19
Aue,GER,2,1465.29589844,2004-10-20,2004-10-20
Aue,GER,2,1468.90124512,2004-10-21,2004-10-21
Aue,GER,2,1472.96960449,2004-10-22,2004-10-24
Aue,GER,2,1459.47558594,2004-10-25,2004-10-28
Aue,GER,2,1454.61035156,2004-10-29,2004-10-31
Aue,GER,2,1463.93188477,2004-11-01,2004-11-02
Aue,GER,2,1466.34802246,2004-11-03,2004-11-03
Aue,GER,2,1463.87756348,2004-11-04,2004-11-04
Aue,GER,2,1467.75073242,2004-11-05,2004-11-05
Aue,GER,2,1461.27612305,2004-11-06,2004-11-14
Aue,GER,2,1466.48217773,2004-11-15,2004-11-19
Aue,GER,2,1463.13830566,2004-11-20,2004-11-23
Aue,GER,2,1465.82202148,2004-11-24,2004-11-24
Aue,GER,2,1464.74328613,2004-11-25,2004-11-25
Aue,GER,2,1462.39025879,2004-11-26,2004-11-28
Aue,GER,2,1469.47033691,2004-11-29,2004-12-01
Aue,GER,2,1467.46826172,2004-12-02,2004-12-02
Aue,GER,2,1466.8470459,2004-12-03,2004-12-03
Aue,GER,2,1460.83496094,2004-12-04,2004-12-07
Aue,GER,2,1467.49487305,2004-12-08,2004-12-08
Aue,GER,2,1471.1887207,2004-12-09,2004-12-12
Aue,GER,2,1478.64477539,2004-12-13,2004-12-15
Aue,GER,2,1485.20397949,2004-12-16,2005-01-22
Aue,GER,2,1480.54821777,2005-01-23,2005-01-28
Aue,GER,2,1476.25,2005-01-29,2005-02-06
Aue,GER,2,1484.2713623,2005-02-07,2005-02-13
Aue,GER,2,1494.62353516,2005-02-14,2005-02-16
Aue,GER,2,1496.20117188,2005-02-17,2005-02-17
Aue,GER,2,1495.86950684,2005-02-18,2005-02-20
Aue,GER,2,1500.32275391,2005-02-21,2005-02-22
Aue,GER,2,1500.48693848,2005-02-23,2005-02-23
Aue,GER,2,1494.65661621,2005-02-24,2005-02-24
Aue,GER,2,1478.28039551,2005-02-25,2005-02-27
Aue,GER,2,1501.30639648,2005-02-28,2005-03-06
Aue,GER,2,1494.51831055,2005-03-07,2005-03-08
Aue,GER,2,1492.23828125,2005-03-09,2005-03-09
Aue,GER,2,1489.08850098,2005-03-10,2005-03-11
Aue,GER,2,1492.51489258,2005-03-12,2005-03-18
Aue,GER,2,1496.52233887,2005-03-19,2005-04-01
Aue,GER,2,1503.2097168,2005-04-02,2005-04-06
Aue,GER,2,1501.40222168,2005-04-07,2005-04-10
Aue,GER,2,1503.36523438,2005-04-11,2005-04-12
Aue,GER,2,1503.04699707,2005-04-13,2005-04-17
Aue,GER,2,1481.67028809,2005-04-18,2005-04-22
Aue,GER,2,1490.3326416,2005-04-23,2005-05-02
Aue,GER,2,1481.71069336,2005-05-03,2005-05-06
Aue,GER,2,1474.51696777,2005-05-07,2005-05-15
Aue,GER,2,1480.50634766,2005-05-16,2005-05-22
Aue,GER,2,1480.80810547,2005-05-23,2005-07-14
Aue,GER,2,1480.87512207,2005-07-15,2005-07-28
Aue,GER,2,1480.87084961,2005-07-29,2005-08-08
Aue,GER,2,1487.4296875,2005-08-09,2005-08-10
Aue,GER,2,1486.29003906,2005-08-11,2005-08-11
Aue,GER,2,1486.48059082,2005-08-12,2005-08-14
Aue,GER,2,1487.79382324,2005-08-15,2005-08-24
Aue,GER,2,1491.71569824,2005-08-25,2005-08-25
Aue,GER,2,1491.84265137,2005-08-26,2005-08-28
Aue,GER,2,1482.95605469,2005-08-29,2005-09-11
Aue,GER,2,1479.77062988,2005-09-12,2005-09-13
Aue,GER,2,1478.76306152,2005-09-14,2005-09-14
Aue,GER,2,1475.56835938,2005-09-15,2005-09-15
Aue,GER,2,1471.44604492,2005-09-16,2005-09-16
Aue,GER,2,1471.64038086,2005-09-17,2005-09-21
Aue,GER,2,1476.49316406,2005-09-22,2005-09-25
Aue,GER,2,1470.29760742,2005-09-26,2005-09-27
Aue,GER,2,1467.87573242,2005-09-28,2005-09-28
Aue,GER,2,1468.71228027,2005-09-29,2005-09-29
Aue,GER,2,1465.12255859,2005-09-30,2005-09-30
Aue,GER,2,1460.66027832,2005-10-01,2005-10-14
Aue,GER,2,1455.82580566,2005-10-15,2005-10-18
Aue,GER,2,1459.20324707,2005-10-19,2005-10-19
Aue,GER,2,1460.26000977,2005-10-20,2005-10-20
Aue,GER,2,1470.87536621,2005-10-21,2005-10-23
Aue,GER,2,1469.77514648,2005-10-24,2005-11-01
Aue,GER,2,1488.87231445,2005-11-02,2005-11-02
Aue,GER,2,1488.38049316,2005-11-03,2005-11-03
Aue,GER,2,1483.73254395,2005-11-04,2005-11-06
Aue,GER,2,1487.54699707,2005-11-07,2005-11-20
Aue,GER,2,1491.92272949,2005-11-21,2005-11-22
Aue,GER,2,1491.22668457,2005-11-23,2005-11-23
Aue,GER,2,1496.47790527,2005-11-24,2005-11-24
Aue,GER,2,1494.76867676,2005-11-25,2005-11-25
Aue,GER,2,1477.5534668,2005-11-26,2005-11-30
Aue,GER,2,1478.71228027,2005-12-01,2005-12-04
Aue,GER,2,1475.19946289,2005-12-05,2005-12-06
Aue,GER,2,1474.1607666,2005-12-07,2005-12-07
Aue,GER,2,1474.44042969,2005-12-08,2005-12-09
Aue,GER,2,1479.70849609,2005-12-10,2005-12-14
Aue,GER,2,1480.8515625,2005-12-15,2005-12-15
Aue,GER,2,1480.29516602,2005-12-16,2005-12-22
Aue,GER,2,1488.72314453,2005-12-23,2006-01-20
Aue,GER,2,1482.02685547,2006-01-21,2006-01-28
Aue,GER,2,1479.69299316,2006-01-29,2006-02-05
Aue,GER,2,1486.30908203,2006-02-06,2006-02-10
Aue,GER,2,1475.72595215,2006-02-11,2006-02-15
Aue,GER,2,1472.06384277,2006-02-16,2006-02-16
Aue,GER,2,1466.23278809,2006-02-17,2006-02-19
Aue,GER,2,1455.3560791,2006-02-20,2006-02-21
Aue,GER,2,1454.05249023,2006-02-22,2006-02-22
Aue,GER,2,1455.25097656,2006-02-23,2006-02-23
Aue,GER,2,1459.7845459,2006-02-24,2006-02-24
Aue,GER,2,1459.88098145,2006-02-25,2006-03-03
Aue,GER,2,1458.21276855,2006-03-04,2006-03-07
Aue,GER,2,1455.88427734,2006-03-08,2006-03-08
Aue,GER,2,1451.3203125,2006-03-09,2006-03-09
Aue,GER,2,1444.93945312,2006-03-10,2006-03-10
Aue,GER,2,1434.15466309,2006-03-11,2006-03-15
Aue,GER,2,1434.9119873,2006-03-16,2006-03-16
Aue,GER,2,1440.1159668,2006-03-17,2006-03-20
Aue,GER,2,1447.94775391,2006-03-21,2006-03-26
Aue,GER,2,1464.25085449,2006-03-27,2006-03-30
Aue,GER,2,1467.70446777,2006-03-31,2006-04-02
Aue,GER,2,1474.28259277,2006-04-03,2006-04-06
Aue,GER,2,1474.15441895,2006-04-07,2006-04-07
Aue,GER,2,1465.47399902,2006-04-08,2006-04-16
Aue,GER,2,1476.66540527,2006-04-17,2006-04-20
Aue,GER,2,1476.08361816,2006-04-21,2006-04-23
Aue,GER,2,1484.50561523,2006-04-24,2006-04-27
Aue,GER,2,1481.8770752,2006-04-28,2006-05-01
Aue,GER,2,1475.07849121,2006-05-02,2006-05-07
Aue,GER,2,1487.42443848,2006-05-08,2006-05-14
Aue,GER,2,1468.23327637,2006-05-15,2006-08-09
Aue,GER,2,1467.54638672,2006-08-10,2006-08-10
Aue,GER,2,1467.52685547,2006-08-11,2006-08-13
Aue,GER,2,1472.39624023,2006-08-14,2006-08-18
Aue,GER,2,1465.61450195,2006-08-19,2006-08-22
Aue,GER,2,1469.73510742,2006-08-23,2006-08-24
Aue,GER,2,1469.88671875,2006-08-25,2006-08-27
Aue,GER,2,1462.55004883,2006-08-28,2006-09-12
Aue,GER,2,1462.7076416,2006-09-13,2006-09-13
Aue,GER,2,1460.04626465,2006-09-14,2006-09-14
Aue,GER,2,1463.34484863,2006-09-15,2006-09-17
Aue,GER,2,1446.63867188,2006-09-18,2006-09-24
Aue,GER,2,1447.98498535,2006-09-25,2006-09-26
Aue,GER,2,1446.18823242,2006-09-27,2006-09-27
Aue,GER,2,1452.88464355,2006-09-28,2006-09-28
Aue,GER,2,1443.43774414,2006-09-29,2006-10-01
Aue,GER,2,1453.58813477,2006-10-02,2006-10-15
Aue,GER,2,1445.77709961,2006-10-16,2006-10-17
Aue,GER,2,1443.14367676,2006-10-18,2006-10-18
Aue,GER,2,1447.54577637,2006-10-19,2006-10-19
Aue,GER,2,1444.32800293,2006-10-20,2006-10-22
Aue,GER,2,1452.39318848,2006-10-23,2006-10-29
Aue,GER,2,1441.61694336,2006-10-30,2006-10-31
Aue,GER,2,1443.68530273,2006-11-01,2006-11-01
Aue,GER,2,1438.97265625,2006-11-02,2006-11-02
Aue,GER,2,1441.43786621,2006-11-03,2006-11-05
Aue,GER,2,1438.2121582,2006-11-06,2006-11-08
Aue,GER,2,1450.10534668,2006-11-09,2006-11-12
Aue,GER,2,1459.84375,2006-11-13,2006-11-19
Aue,GER,2,1467.10595703,2006-11-20,2006-11-21
Aue,GER,2,1466.3092041,2006-11-22,2006-11-22
Aue,GER,2,1469.05615234,2006-11-23,2006-11-23
Aue,GER,2,1465.84741211,2006-11-24,2006-11-26
Aue,GER,2,1471.0489502,2006-11-27,2006-11-29
Aue,GER,2,1469.07995605,2006-11-30,2006-11-30
Aue,GER,2,1469.50830078,2006-12-01,2006-12-03
Aue,GER,2,1480.84179688,2006-12-04,2006-12-05
Aue,GER,2,1479.11889648,2006-12-06,2006-12-06
Aue,GER,2,1481.76367188,2006-12-07,2006-12-08
Aue,GER,2,1489.34960938,2006-12-09,2006-12-13
Aue,GER,2,1491.16687012,2006-12-14,2006-12-14
Aue,GER,2,1492.30700684,2006-12-15,2006-12-18
Aue,GER,2,1477.82836914,2006-12-19,2007-01-19
Aue,GER,2,1477.69348145,2007-01-20,2007-01-28
Aue,GER,2,1490.80407715,2007-01-29,2007-02-02
Aue,GER,2,1482.44787598,2007-02-03,2007-02-11
Aue,GER,2,1476.11584473,2007-02-12,2007-02-14
Aue,GER,2,1479.77026367,2007-02-15,2007-02-16
Aue,GER,2,1487.44177246,2007-02-17,2007-02-20
Aue,GER,2,1487.34191895,2007-02-21,2007-02-22
Aue,GER,2,1490.55603027,2007-02-23,2007-02-25
Aue,GER,2,1484.38024902,2007-02-26,2007-03-02
Aue,GER,2,1492.66064453,2007-03-03,2007-03-07
Aue,GER,2,1496.41174316,2007-03-08,2007-03-08
Aue,GER,2,1498.38061523,2007-03-09,2007-03-09
Aue,GER,2,1487.83532715,2007-03-10,2007-03-14
Aue,GER,2,1496.5814209,2007-03-15,2007-03-18
Aue,GER,2,1501.27062988,2007-03-19,2007-04-01
Aue,GER,2,1489.44921875,2007-04-02,2007-04-03
Aue,GER,2,1491.49963379,2007-04-04,2007-04-05
Aue,GER,2,1476.94445801,2007-04-06,2007-04-11
Aue,GER,2,1469.89318848,2007-04-12,2007-04-12
Aue,GER,2,1473.78881836,2007-04-13,2007-04-16
Aue,GER,2,1464.85546875,2007-04-17,2007-04-20
Aue,GER,2,1461.19458008,2007-04-21,2007-04-26
Aue,GER,2,1455.30627441,2007-04-27,2007-04-27
Aue,GER,2,1448.23132324,2007-04-28,2007-05-03
Aue,GER,2,1445.89123535,2007-05-04,2007-05-04
Aue,GER,2,1447.13793945,2007-05-05,2007-05-13
Aue,GER,2,1439.46606445,2007-05-14,2007-05-20
Aue,GER,2,1438.00219727,2007-05-21,2007-08-12
Aue,GER,2,1438.37719727,2007-08-13,2007-08-15
Aue,GER,2,1438.13549805,2007-08-16,2007-08-16
Aue,GER,2,1437.72314453,2007-08-17,2007-08-19
Aue,GER,2,1430.18212891,2007-08-20,2007-08-26
Aue,GER,2,1440.82250977,2007-08-27,2007-08-29
Aue,GER,2,1442.76452637,2007-08-30,2007-08-30
Aue,GER,2,1443.48706055,2007-08-31,2007-09-02
Aue,GER,2,1452.09484863,2007-09-03,2007-09-17
Aue,GER,2,1444.44348145,2007-09-18,2007-09-18
Aue,GER,2,1441.66674805,2007-09-19,2007-09-19
Aue,GER,2,1438.43457031,2007-09-20,2007-09-20
Aue,GER,2,1439.00488281,2007-09-21,2007-09-21
Aue,GER,2,1431.18798828,2007-09-22,2007-09-25
Aue,GER,2,1428.50817871,2007-09-26,2007-09-30
Aue,GER,2,1423.42749023,2007-10-01,2007-10-02
Aue,GER,2,1421.3314209,2007-10-03,2007-10-03
Aue,GER,2,1416.72302246,2007-10-04,2007-10-04
Aue,GER,2,1422.17565918,2007-10-05,2007-10-07
Aue,GER,2,1416.07226562,2007-10-08,2007-10-21
Aue,GER,2,1428.34570312,2007-10-22,2007-10-23
Aue,GER,2,1424.83703613,2007-10-24,2007-10-24
Aue,GER,2,1425.34753418,2007-10-25,2007-10-25
Aue,GER,2,1429.96887207,2007-10-26,2007-10-28
Aue,GER,2,1422.26745605,2007-10-29,2007-11-02
Aue,GER,2,1430.82775879,2007-11-03,2007-11-06
Aue,GER,2,1429.23999023,2007-11-07,2007-11-07
Aue,GER,2,1427.88464355,2007-11-08,2007-11-08
Aue,GER,2,1419.99328613,2007-11-09,2007-11-09
Aue,GER,2,1414.9576416,2007-11-10,2007-11-25
Aue,GER,2,1412.22241211,2007-11-26,2007-11-27
Aue,GER,2,1413.99743652,2007-11-28,2007-11-28
Aue,GER,2,1418.89404297,2007-11-29,2007-11-29
Aue,GER,2,1422.28381348,2007-11-30,2007-11-30
Aue,GER,2,1414.43481445,2007-12-01,2007-12-05
Aue,GER,2,1420.17456055,2007-12-06,2007-12-06
Aue,GER,2,1421.15661621,2007-12-07,2007-12-07
Aue,GER,2,1419.37280273,2007-12-08,2007-12-11
Aue,GER,2,1416.31530762,2007-12-12,2007-12-12
Aue,GER,2,1415.48901367,2007-12-13,2007-12-16
Aue,GER,2,1404.46838379,2007-12-17,2007-12-19
Aue,GER,2,1411.64990234,2007-12-20,2007-12-20
Aue,GER,2,1412.61950684,2007-12-21,2008-02-03
Aue,GER,2,1407.18811035,2008-02-04,2008-02-08
Aue,GER,2,1415.67785645,2008-02-09,2008-02-13
Aue,GER,2,1418.39758301,2008-02-14,2008-02-14
Aue,GER,2,1419.77783203,2008-02-15,2008-02-15
Aue,GER,2,1409.55151367,2008-02-16,2008-02-19
Aue,GER,2,1411.55200195,2008-02-20,2008-02-21
Aue,GER,2,1415.57763672,2008-02-22,2008-02-24
Aue,GER,2,1430.58764648,2008-02-25,2008-02-29
Aue,GER,2,1425.87719727,2008-03-01,2008-03-05
Aue,GER,2,1424.41235352,2008-03-06,2008-03-06
Aue,GER,2,1422.10522461,2008-03-07,2008-03-09
Aue,GER,2,1412.16699219,2008-03-10,2008-03-12
Aue,GER,2,1411.94396973,2008-03-13,2008-03-13
Aue,GER,2,1411.43688965,2008-03-14,2008-03-16
Aue,GER,2,1407.05310059,2008-03-17,2008-03-23
Aue,GER,2,1409.12023926,2008-03-24,2008-03-28
Aue,GER,2,1412.08044434,2008-03-29,2008-04-01
Aue,GER,2,1410.52563477,2008-04-02,2008-04-03
Aue,GER,2,1401.32653809,2008-04-04,2008-04-06
Aue,GER,2,1404.44470215,2008-04-07,2008-04-09
Aue,GER,2,1403.73730469,2008-04-10,2008-04-10
Aue,GER,2,1409.1986084,2008-04-11,2008-04-11
Aue,GER,2,1408.49511719,2008-04-12,2008-04-16
Aue,GER,2,1404.45715332,2008-04-17,2008-04-24
Aue,GER,2,1402.85583496,2008-04-25,2008-04-25
Aue,GER,2,1404.28625488,2008-04-26,2008-05-01
Aue,GER,2,1394.02722168,2008-05-02,2008-05-02
Aue,GER,2,1386.77160645,2008-05-03,2008-05-06
Aue,GER,2,1399.48815918,2008-05-07,2008-05-11
Aue,GER,2,1402.72607422,2008-05-12,2008-05-18
Aue,GER,2,1400.64489746,2008-05-19,2008-07-01
Aue,GER,2,1410.22131348,2010-07-01,2010-07-29
Aue,GER,2,1410.3626709,2010-07-30,2010-08-05
Aue,GER,2,1410.37695312,2010-08-06,2010-08-18
Aue,GER,2,1412.59655762,2010-08-19,2010-08-19
Aue,GER,2,1414.0032959,2010-08-20,2010-08-21
Aue,GER,2,1425.23327637,2010-08-22,2010-08-24
Aue,GER,2,1425.39929199,2010-08-25,2010-08-26
Aue,GER,2,1425.86791992,2010-08-27,2010-08-27
Aue,GER,2,1435.82983398,2010-08-28,2010-09-10
Aue,GER,2,1428.35424805,2010-09-11,2010-09-14
Aue,GER,2,1425.53552246,2010-09-15,2010-09-15
Aue,GER,2,1427.50732422,2010-09-16,2010-09-16
Aue,GER,2,1431.8293457,2010-09-17,2010-09-19
Aue,GER,2,1441.08898926,2010-09-20,2010-09-22
Aue,GER,2,1444.31359863,2010-09-23,2010-09-25
Aue,GER,2,1455.61938477,2010-09-26,2010-09-28
Aue,GER,2,1456.93884277,2010-09-29,2010-09-29
Aue,GER,2,1458.08178711,2010-09-30,2010-09-30
Aue,GER,2,1456.43237305,2010-10-01,2010-10-03
Aue,GER,2,1465.24414062,2010-10-04,2010-10-15
Aue,GER,2,1466.47631836,2010-10-16,2010-10-19
Aue,GER,2,1466.71618652,2010-10-20,2010-10-20
Aue,GER,2,1468.12988281,2010-10-21,2010-10-21
Aue,GER,2,1466.46008301,2010-10-22,2010-10-25
Aue,GER,2,1475.48925781,2010-10-26,2010-10-29
Aue,GER,2,1486.74206543,2010-10-30,2010-11-02
Aue,GER,2,1480.91467285,2010-11-03,2010-11-03
Aue,GER,2,1482.29577637,2010-11-04,2010-11-04
Aue,GER,2,1487.88134766,2010-11-05,2010-11-05
Aue,GER,2,1494.37304688,2010-11-06,2010-11-12
Aue,GER,2,1495.89916992,2010-11-13,2010-11-21
Aue,GER,2,1502.78173828,2010-11-22,2010-11-23
Aue,GER,2,1500.06640625,2010-11-24,2010-11-24
Aue,GER,2,1501.76501465,2010-11-25,2010-11-28
Aue,GER,2,1489.50488281,2010-11-29,2010-12-01
Aue,GER,2,1486.56860352,2010-12-02,2010-12-02
Aue,GER,2,1487.11621094,2010-12-03,2010-12-05
Aue,GER,2,1482.88220215,2010-12-06,2010-12-07
Aue,GER,2,1490.91540527,2010-12-08,2010-12-08
Aue,GER,2,1491.97668457,2010-12-09,2010-12-12
Aue,GER,2,1487.03356934,2010-12-13,2010-12-15
Aue,GER,2,1486.48339844,2010-12-16,2010-12-16
Aue,GER,2,1486.57800293,2010-12-17,2011-01-18
Aue,GER,2,1492.86193848,2011-01-19,2011-01-24
Aue,GER,2,1486.15551758,2011-01-25,2011-01-28
Aue,GER,2,1474.62744141,2011-01-29,2011-02-01
Aue,GER,2,1484.65905762,2011-02-02,2011-02-06
Aue,GER,2,1477.90185547,2011-02-07,2011-02-14
Aue,GER,2,1485.10693359,2011-02-15,2011-02-15
Aue,GER,2,1486.38952637,2011-02-16,2011-02-17
Aue,GER,2,1489.30700684,2011-02-18,2011-02-20
Aue,GER,2,1497.16113281,2011-02-21,2011-02-23
Aue,GER,2,1499.37060547,2011-02-24,2011-02-24
Aue,GER,2,1496.11437988,2011-02-25,2011-02-28
Aue,GER,2,1492.19433594,2011-03-01,2011-03-06
Aue,GER,2,1489.63000488,2011-03-07,2011-03-09
Aue,GER,2,1494.5144043,2011-03-10,2011-03-10
Aue,GER,2,1490.49597168,2011-03-11,2011-03-11
Aue,GER,2,1498.2076416,2011-03-12,2011-03-15
Aue,GER,2,1492.88842773,2011-03-16,2011-03-17
Aue,GER,2,1490.85791016,2011-03-18,2011-03-20
Aue,GER,2,1491.04711914,2011-03-21,2011-04-02
Aue,GER,2,1480.70410156,2011-04-03,2011-04-05
Aue,GER,2,1487.44641113,2011-04-06,2011-04-10
Aue,GER,2,1484.61474609,2011-04-11,2011-04-13
Aue,GER,2,1485.45849609,2011-04-14,2011-04-17
Aue,GER,2,1506.47058105,2011-04-18,2011-04-21
Aue,GER,2,1497.9050293,2011-04-22,2011-04-26
Aue,GER,2,1495.51318359,2011-04-27,2011-04-30
Aue,GER,2,1497.08178711,2011-05-01,2011-05-04
Aue,GER,2,1495.9128418,2011-05-05,2011-05-08
Aue,GER,2,1488.6282959,2011-05-09,2011-05-15
Aue,GER,2,1500.53918457,2011-05-16,2011-07-16
Aue,GER,2,1506.97961426,2011-07-17,2011-07-22
Aue,GER,2,1507.73999023,2011-07-23,2011-07-28
Aue,GER,2,1506.34619141,2011-07-29,2011-08-04
Aue,GER,2,1503.8762207,2011-08-05,2011-08-07
Aue,GER,2,1487.99487305,2011-08-08,2011-08-14
Aue,GER,2,1477.73156738,2011-08-15,2011-08-17
Aue,GER,2,1478.43469238,2011-08-18,2011-08-18
Aue,GER,2,1476.15991211,2011-08-19,2011-08-20
Aue,GER,2,1477.13134766,2011-08-21,2011-08-23
Aue,GER,2,1477.39892578,2011-08-24,2011-08-25
Aue,GER,2,1483.63525391,2011-08-26,2011-08-29
Aue,GER,2,1483.9251709,2011-08-30,2011-09-11
Aue,GER,2,1484.25268555,2011-09-12,2011-09-13
Aue,GER,2,1481.42932129,2011-09-14,2011-09-14
Aue,GER,2,1484.88891602,2011-09-15,2011-09-15
Aue,GER,2,1481.57116699,2011-09-16,2011-09-16
Aue,GER,2,1471.72644043,2011-09-17,2011-09-23
Aue,GER,2,1484.24487305,2011-09-24,2011-09-27
Aue,GER,2,1486.20117188,2011-09-28,2011-09-28
Aue,GER,2,1483.1895752,2011-09-29,2011-09-29
Aue,GER,2,1485.98571777,2011-09-30,2011-09-30
Aue,GER,2,1490.67578125,2011-10-01,2011-10-16
Aue,GER,2,1485.36364746,2011-10-17,2011-10-18
Aue,GER,2,1484.23364258,2011-10-19,2011-10-19
Aue,GER,2,1481.52331543,2011-10-20,2011-10-20
Aue,GER,2,1482.91247559,2011-10-21,2011-10-23
Aue,GER,2,1481.09899902,2011-10-24,2011-10-29
Aue,GER,2,1475.22009277,2011-10-30,2011-11-01
Aue,GER,2,1473.7298584,2011-11-02,2011-11-02
Aue,GER,2,1474.46130371,2011-11-03,2011-11-03
Aue,GER,2,1474.33447266,2011-11-04,2011-11-07
Aue,GER,2,1469.05700684,2011-11-08,2011-11-20
Aue,GER,2,1477.8795166,2011-11-21,2011-11-22
Aue,GER,2,1478.94555664,2011-11-23,2011-11-23
Aue,GER,2,1479.73364258,2011-11-24,2011-11-25
Aue,GER,2,1470.35827637,2011-11-26,2011-11-30
Aue,GER,2,1466.74206543,2011-12-01,2011-12-01
Aue,GER,2,1467.23803711,2011-12-02,2011-12-04
Aue,GER,2,1453.38879395,2011-12-05,2011-12-06
Aue,GER,2,1448.21655273,2011-12-07,2011-12-07
Aue,GER,2,1445.57275391,2011-12-08,2011-12-11
Aue,GER,2,1447.4753418,2011-12-12,2011-12-14
Aue,GER,2,1449.87194824,2011-12-15,2011-12-15
Aue,GER,2,1450.58618164,2011-12-16,2011-12-16
Aue,GER,2,1447.49926758,2011-12-17,2012-02-05
Aue,GER,2,1439.10388184,2012-02-06,2012-02-14
Aue,GER,2,1438.12878418,2012-02-15,2012-02-16
Aue,GER,2,1438.81054688,2012-02-17,2012-02-20
Aue,GER,2,1437.06481934,2012-02-21,2012-02-22
Aue,GER,2,1435.06469727,2012-02-23,2012-02-23
Aue,GER,2,1439.20178223,2012-02-24,2012-02-25
Aue,GER,2,1431.1607666,2012-02-26,2012-03-04
Aue,GER,2,1436.82897949,2012-03-05,2012-03-07
Aue,GER,2,1436.02783203,2012-03-08,2012-03-08
Aue,GER,2,1435.30712891,2012-03-09,2012-03-10
Aue,GER,2,1431.41503906,2012-03-11,2012-03-13
Aue,GER,2,1436.63232422,2012-03-14,2012-03-14
Aue,GER,2,1437.82470703,2012-03-15,2012-03-15
Aue,GER,2,1447.21801758,2012-03-16,2012-03-18
Aue,GER,2,1457.44165039,2012-03-19,2012-03-25
Aue,GER,2,1465.39123535,2012-03-26,2012-03-28
Aue,GER,2,1467.14001465,2012-03-29,2012-03-29
Aue,GER,2,1460.50219727,2012-03-30,2012-03-31
Aue,GER,2,1464.01916504,2012-04-01,2012-04-03
Aue,GER,2,1464.50097656,2012-04-04,2012-04-05
Aue,GER,2,1455.28369141,2012-04-06,2012-04-11
Aue,GER,2,1444.33166504,2012-04-12,2012-04-14
Aue,GER,2,1439.28466797,2012-04-15,2012-04-17
Aue,GER,2,1440.65820312,2012-04-18,2012-04-21
Aue,GER,2,1439.30114746,2012-04-22,2012-04-25
Aue,GER,2,1440.48840332,2012-04-26,2012-04-29
Aue,GER,2,1435.39550781,2012-04-30,2012-05-06
Aue,GER,2,1443.05358887,2012-05-07,2012-05-19
Aue,GER,2,1442.26733398,2012-05-20,2012-08-02
Aue,GER,2,1442.38220215,2012-08-03,2012-08-03
Aue,GER,2,1444.55322266,2012-08-04,2012-08-09
Aue,GER,2,1444.58044434,2012-08-10,2012-08-10
Aue,GER,2,1434.18701172,2012-08-11,2012-08-21
Aue,GER,2,1428.77148438,2012-08-22,2012-08-22
Aue,GER,2,1430.37719727,2012-08-23,2012-08-23
Aue,GER,2,1431.0144043,2012-08-24,2012-08-27
Aue,GER,2,1445.21923828,2012-08-28,2012-08-28
Aue,GER,2,1445.78564453,2012-08-29,2012-08-29
Aue,GER,2,1447.33825684,2012-08-30,2012-08-30
Aue,GER,2,1447.64575195,2012-08-31,2012-09-02
Aue,GER,2,1442.01867676,2012-09-03,2012-09-16
Aue,GER,2,1434.25866699,2012-09-17,2012-09-18
Aue,GER,2,1437.94812012,2012-09-19,2012-09-19
Aue,GER,2,1439.06420898,2012-09-20,2012-09-20
Aue,GER,2,1433.17443848,2012-09-21,2012-09-21
Aue,GER,2,1423.17895508,2012-09-22,2012-09-26
